 ,41,2,1,324,9,48,107,323,88,3
VJFQQ60,0.09667904347522108,-0.22808946798264218,0.007825881753319908,-0.18530599664861072,-0.046206675783455824,-0.3739578758882306,0.014710536881905508,0.09051000950894976,-0.06680969797637541,0.11122278664432066
VJERC51,0.052569085277821434,-0.35903713764673384,0.05890889822194484,-0.1061442450693115,-0.04514428874986074,-0.45286542525242973,0.03869849235295491,0.012100198367685609,-0.10404468578747197,0.13478667315484916
VJFQQ00,-0.06957620279112506,-0.2673225280515572,0.06385541814150614,-0.2266554083061582,-0.06440382630675874,-0.34464691571798894,0.04856475889229269,0.12185221678207366,-0.017883235484920237,0.2772057638580572
VJERC00,-0.030093348721139824,-0.24459434254359108,0.08003121367759658,-0.1549368056510958,-0.049534595817576785,-0.36204870471107037,-0.02384704664665513,0.03934062549905321,-0.044669132588939044,0.0946731122750692
VJERC52,0.09662683153911768,-0.2752506552746564,-0.013273488551352224,-0.17277753246344152,-0.0695478908613521,-0.4439302947785028,0.0980390884932494,0.09333612204308059,0.028227095514985475,0.12480036302757057
VJES820,-0.020289165833249554,-0.2864944379212524,0.09965225825250487,-0.23293939895682977,-0.07561287839363748,-0.40515206673386095,0.03172928664557356,0.11727351980667672,-0.02612512693566324,0.23405501682497862
VIVS602,-0.08144613975159676,-0.1946899622473036,0.18660373964958338,-0.2912478301540581,-0.04723219993857348,-0.2657869255751723,0.08153180620970162,0.12641768868001987,0.037355890309779455,0.3179384651368701
VJDST20,0.06250841537642346,-0.2305458128843145,0.040568859072195936,-0.21983200903967212,-0.09712913929954857,-0.35997019834637134,0.014475360118267402,0.14319696342998176,-0.018455190261665422,0.2077348549294563
VIKQU50,-0.06338572291551121,-0.2909701040987639,-0.04337531448235975,-0.12168229493108705,-0.06530529441500635,-0.4280443811141818,0.03253679150263867,0.03765481100194185,-0.011585277033779848,0.013539860458670104
VIWR760,-0.006233249398186329,-0.26718178673874227,0.0734240840502634,-0.2500798228756154,-0.06785400513225673,-0.3795743678101035,0.06720650804213078,0.13897473759308052,-0.0007102622428714564,0.2998955904526645
VIWRJ60,-0.10345836083453079,-0.14996410449421088,0.029169727699972,-0.15209070782957565,-0.06001044474907223,-0.1465655959843161,-0.00035529880502206093,0.05546539311610488,0.06432752162721544,0.23935195945890847
VIWRJ00,-0.07523088663917457,-0.22388506806370456,0.06477008183040918,-0.1566177306515512,-0.06445816767230776,-0.3439439091744358,0.09311116091711683,0.07267675883564295,0.07743277227703071,0.23928004249954746
VI9QP11,0.09411452910923777,-0.3351466128707349,0.05121727247372148,-0.18989494675578347,-0.07693781736195518,-0.4913053375204615,0.07011059081328724,0.11541291042651747,-0.08079952364140551,0.17845353759428043
VI9QP12,-0.0426307577254868,-0.25777016770636363,0.1691309035499844,-0.2509450832411281,-0.0447699717779393,-0.2876852972795174,-0.013441930165197733,0.1726830461089559,-0.24478781467978938,0.24613315872194527
VI9R760,-0.06374957525376773,-0.037963471724650234,0.08961798073735167,-0.27880558304721437,-0.08225685399575029,0.06523023843889465,0.15083077642284357,0.15653228700180324,0.05535161818928427,0.5112683831570253
VI9RW20,-0.03540622124145331,-0.16270733329984935,0.05923176731200829,-0.21812721538691843,-0.06148896587507176,-0.20919022505335375,0.07068158212502207,0.12437155349680869,-0.009718400026967158,0.30017624502157697
VI9S600,-0.06036132925029463,-0.0833292835281183,-0.0423730637076226,-0.13032087804793108,-0.01338494210496761,-0.19094472591314016,0.08076814307201362,0.059449813637717015,0.20233329884011358,0.15040537733779383
VI9QP10,-0.1317650262336439,-0.06985835213345029,0.048057113161861856,-0.18046959683470762,0.0072218202007776145,-0.1297387321627013,0.009700039982471783,0.14607729920807216,0.09747283762247425,0.050625213461588325
V9201A0,-0.0866874337375958,-0.15161770086899964,0.12429471172646439,-0.08735784959517867,-0.02198124364926289,-0.1999701488511486,-0.0038322987559295456,-0.012526273914103467,0.014868206304238041,0.009145257470085773
VHKQP20,0.014211953625404573,-0.3173328719546921,0.12245061918730277,-0.18898555596897448,-0.0462795011323695,-0.469546277087075,0.022401055981034194,0.05751936463211409,-0.02428643322853347,0.12510838767950427
VHJS620,-8.277102364535622e-05,-0.10367416464913604,0.16028779582649702,-0.09089212282801104,-0.005603620221075986,-0.1599109292173809,0.017383335088171487,-0.03864625560109801,-0.05271044717458286,0.02338642591332882
VHXS600,0.02662480073770958,-0.1921440079565568,0.12141007061196787,-0.26021549111416586,-0.018292498458930176,-0.3036143834046121,0.019637077571069705,0.1487386436132836,-0.05075669536939549,0.30719152342485484
V9211A0,0.0890442019244457,-0.16859614557265706,-0.0038359082731691733,0.01795498391733255,-0.003985614712484302,-0.27772522092325147,0.04176592249653821,-0.0564322399225559,-0.013610882072029703,0.035573372541475606
VGYS7A0,-0.13407749612918207,-0.13318527717047704,0.06335171179792404,-0.07820866032815518,0.012163455926986061,-0.1787776598461853,0.0018557482611809488,-0.010149374168371101,0.0761235488892298,0.021283276420824893
VGYS640,-0.02081617181941383,-0.23465815145096677,0.14450430554887095,-0.2640262391326689,-0.09628862233968771,-0.30903954949731455,0.08577535908294595,0.1339699092878496,0.010841885632620835,0.30922754411883235
V9060A0,-0.03493221106014616,-0.2672779832273981,0.06326878979189446,-0.21260438236043666,-0.056926696862446634,-0.3300590377784022,0.05450476522089944,0.10029693753879788,-0.018974412603392093,0.13884673819257548
V9230A1,-0.059712831461127484,-0.2398275760966943,0.14909753838782727,-0.21537186665747782,-0.04718761310496086,-0.26307921199328455,-0.020194487958782918,0.1239706907130679,-0.1768465184042563,0.19471066865627062
